emdNm,hsmpNm,rnAdres,laCrdnt,loCrdnt
이도2동,서광로22길 31(도남동903-8도남e편한세상 동측),제주특별자치도 제주시 서광로22길 31,33.4971407,126.5233741
이도2동,도남로3길 3-2(도남동 노인회관 옆),제주특별자치도 제주시 도남로3길 3-2,33.4982674,126.5262296
이도2동,제4호어린이공원 동쪽,제주특별자치도 제주시 서광로 272,33.4997981,126.5254174
이도2동,강골정형외과의원 동쪽,제주특별자치도 제주시 서광로 274,33.4999386,126.5259522
이도2동,도남로4길 6-1(근혜빌라 앞),제주특별자치도 제주시 도남로4길 6-1,33.4975080,126.5252426
이도2동,서광로26길 38-1(청암연립 입구),제주특별자치도 제주시 서광로26길 38-1,33.4965244,126.5244026
이도2동,복지로북길 2-20(시민복지타운 한국은행 동측),제주특별자치도 제주시 복지로북길 2-20,33.4880197,126.5213584
이도2동,수선화아파트 나동 1차 관리사무소앞,제주특별자치도 제주시 독짓골2길 25,33.4903426,126.5306701
이도2동,청귤로3길 44(학생문화원뒤편),제주특별자치도 제주시 청귤로3길 44,33.5014807,126.5416728
이도2동,이도초교 후문 서측 교량 옆,제주특별자치도 제주시 이도2동 1927-5,33.4878064,126.5304360
이도2동,남광북1길 8(동진자동차공업사 맞은편),제주특별자치도 제주시 남광북1길 8,33.4946407,126.5351437
이도2동,대춘해장국 주차장,제주특별자치도 제주시 연북로 398,33.4803747,126.5238605
삼도1동,한라일보사 서측,제주특별자치도 제주시 서사로24길 6,33.4984568,126.5189769
삼도1동,제2삼오교 서측,제주특별자치도 제주시 서사로24길 24 ,33.4984920,126.5176015
삼도1동,예하게스트하우스 서측,제주특별자치도 제주시 삼오길 9,33.4994133,126.5174284
삼도1동,SK삼화주유소 남측,제주특별자치도 제주시 삼오길 24 ,33.4991155,126.5189847
삼도1동,동명탕 동측,제주특별자치도 제주시 서사로21길 15 ,33.4988649,126.5213203
삼도1동,금광아이빌 남측 공영주차장 입구옆,제주특별자치도 제주시 서광로20길 4 ,33.4992587,126.5218035
삼도1동,삼미기업 북측 공영주차장 내,제주특별자치도 제주시 서사로 126 ,33.5011489,126.5195795
삼도1동,중앙어린이놀이터 서측,제주특별자치도 제주시 삼도1동 505 ,33.5014791,126.5158566
삼도1동,동백하우스 남측,제주특별자치도 제주시 평전3길 4 ,33.5017062,126.5187245
삼도1동,뉴월드마트서사라점 남측,제주특별자치도 제주시 서광로13길 2,33.5002697,126.5178944
삼도1동,중앙초등학교 서측,제주특별자치도 제주시 삼도1동 499-3 ,33.5033334,126.5149954
삼도1동,중앙경로당 동측,제주특별자치도 제주시 서사로14길 16,33.5036894,126.5182235
삼도1동,탐라장애인종합복지관 서측,제주특별자치도 제주시 서광로27길 21 ,33.5015598,126.5244355
삼도1동,제3호어린이공원 남측,제주특별자치도 제주시 삼도1동 547-11 ,33.5021815,126.5217398
삼도1동,동양월마트 남측,제주특별자치도 제주시 서사로 115 ,33.5020603,126.5201033
삼도1동,용천소공원 서측(서광로25길),제주특별자치도 제주시 서사로15길 27 ,33.5028117,126.5228238
삼도1동,제주외국어학습센터 남측,제주특별자치도 제주시 홍랑길 43 ,33.5035633,126.5229923
삼도1동,제주외국어학습센터 서측,제주특별자치도 제주시 전농로 88 ,33.5038583,126.5224868
삼도1동,진영마트서사라점 서측,제주특별자치도 제주시 서사로 84 ,33.5049854,126.5194266
삼도1동,삼남주유소 동측,제주특별자치도 제주시 서사로12길 49 ,33.5053108,126.5149115
삼도1동,제1호어린이공원 북측,제주특별자치도 제주시 삼도1동 785-1 ,33.5060526,126.5189930
삼도1동,삼도1동노인회관 서측,제주특별자치도 제주시 전농로1길 50 ,33.5080201,126.5172751
삼도1동,NH농협제주영업본부 서측,제주특별자치도 제주시 충효길 41 ,33.5080759,126.5190818
삼도1동,몽스파 북측,제주특별자치도 제주시 서사로 28 ,33.5098287,126.5195459
삼도2동,중앙여중서쪽,제주특별자치도 제주시 전농로9길 7,33.5049715,126.5202996
삼도2동,중앙여중동쪽,제주특별자치도 제주시 전농로11길 10,33.5051806,126.5218648
삼도2동,미듬아뜨리에아파트 북측,제주특별자치도 제주시 중앙로26길 25,33.5050119,126.5228303
삼도2동,아라팰리스호텔 앞,제주특별자치도 제주시 남성로26길 26,33.5072208,126.5237334
삼도2동,보쌈집 북쪽,제주특별자치도 제주시 남성로22길 44,33.5061554,126.5222747
삼도2동,제주아이린5차아파트 동쪽,제주특별자치도 제주시 전농로9길 27,33.5068426,126.5204159
삼도2동,제주아이린5차아파트 동쪽,제주특별자치도 제주시 전농로9길 27,33.5068426,126.5204159
삼도2동,남성방범초소 북쪽,제주특별자치도 제주시 남성로22길 28,33.5073415,126.5226243
삼도2동,참이슬아파트 동쪽,제주특별자치도 제주시 남성로26길 12,33.5083924,126.5230836
삼도2동,구 전승화외과 남쪽,제주특별자치도 제주시 남성로 154-6,33.5087979,126.5216632
삼도2동,남초등학교 남쪽,제주특별자치도 제주시 남성로22길 2,33.5089377,126.5209401
삼도2동,구제대병원 서쪽,제주특별자치도 제주시 남성로23길 15,33.5102089,126.5214971
삼도2동,남초등학교 서쪽,제주특별자치도 제주시 남성로 143-19,33.5101889,126.5202600
삼도2동,제주성내교회 앞,제주특별자치도 제주시 삼도2동 839,33.5121184,126.5200242
삼도2동,향사당 서쪽,제주특별자치도 제주시 관덕로4길 9,33.5123147,126.5213962
삼도2동,모이세해장국 서쪽,제주특별자치도 제주시 관덕로6길 11,33.5120890,126.5222198
삼도2동,중앙성당 북쪽,제주특별자치도 제주시 중앙로12길 14,33.5123109,126.5232630
삼도2동,중앙성당 북쪽,제주특별자치도 제주시 중앙로12길 14,33.5123109,126.5232630
삼도2동,북초등학교 정문,제주특별자치도 제주시 관덕로7길 13,33.5144565,126.5229438
삼도2동,목관아지 서쪽,제주특별자치도 제주시 관덕로3길 13-1,33.5142925,126.5213040
삼도2동,타젠바이크 정면,제주특별자치도 제주시 무근성3길 3,33.5136603,126.5186404
삼도2동,무근성슈퍼 북쪽,제주특별자치도 제주시 무근성길 40,33.5146142,126.5196385
삼도2동,무근성경로당 동쪽,제주특별자치도 제주시 삼도2동 1138-1,33.5147286,126.5193138
삼도2동,장하우스 동쪽,제주특별자치도 제주시 탑동로9길 18,33.5168532,126.5177958
삼도2동,라마다호텔 남쪽,제주특별자치도 제주시 탑동로9길 7,33.5176865,126.5178823
삼도2동,현대인력 앞,제주특별자치도 제주시 탑동로3길 8,33.5166868,126.5218651
삼도2동,우체국택배 서쪽담,제주특별자치도 제주시 삼도2동 1113-5,33.5159665,126.5219756
삼도2동,이마트주차장,제주특별자치도 제주시 탑동해안로 66,33.5183479,126.5223358
삼도2동,전복김밥 동쪽 주차장,제주특별자치도 제주시 삼도2동 1158-33,33.5153530,126.5182420
삼도2동,진용이지빌오피스텔1차 앞,제주특별자치도 제주시 중앙로28길 8,33.5050434,126.5249380
용담1동,제주 가치 맞은편,제주특별자치도 제주시 동한두기길 19,33.5165968,126.5157440
용담1동,제주 제주시 탑동로 123 맞은편,제주특별자치도 제주시 용담1동 21-1,33.5139152,126.5177961
용담1동,용담월드하우스 남쪽,제주특별자치도 제주시 서문로5길 14,33.5127402,126.5171761
용담1동,덕훈이용원 뒤 편,제주특별자치도 제주시 용담1동 98,33.5122192,126.5177350
용담1동,제주중학교 동쪽,제주특별자치도 제주시 서문로 55,33.5115978,126.5170328
용담1동,제주향교 서쪽,제주특별자치도 제주시 서문로 47,33.5122802,126.5164899
용담1동,한중석재사 앞,제주특별자치도 제주시 용담1동 331,33.5127380,126.5154892
용담1동,장안마트 서쪽,제주특별자치도 제주시 용담1동 142-1,33.5111683,126.5183009
용담1동,서문레지던스호텔 앞,제주특별자치도 제주시 서문로4길 16-7,33.5102628,126.5176551
용담1동,미송가구 맞은 편,제주특별자치도 제주시 용담1동 137-110,33.5110047,126.5167899
용담1동,서문로 2길 4 부근,제주특별자치도 제주시 서문로2길 4,33.5105028,126.5158609
용담1동,퍼피하우스 남쪽,제주특별자치도 제주시 용담1동 220-11,33.5094162,126.5160487
용담1동,용담로 17길 부근,제주특별자치도 제주시 용담로17길 2,33.5097844,126.5151619
용담1동,우정상사 앞,제주특별자치도 제주시 용한로 12,33.5103560,126.5126475
용담1동,오뚜기갈비 남쪽,제주특별자치도 제주시 용담1동 242-6,33.5096224,126.5139648
용담1동,서문성당,제주특별자치도 제주시 남성로11길 25,33.5071302,126.5121448
용담1동,도노뫼빌라 맞은 편,제주특별자치도 제주시 남성로9길 48,33.5083059,126.5119684
용담1동,제니스 빌라 2 부근,제주특별자치도 제주시 남성로9길 20,33.5060669,126.5120125
용담1동,모텔 안남,제주특별자치도 제주시 용담1동 251-24,33.5054488,126.5136468
용담1동,청암 용담연립 나동 부근,제주특별자치도 제주시 남성로9길 7,33.5047990,126.5121039
용담1동,적십자회관 동쪽,제주특별자치도 제주시 전농로 7,33.5048282,126.5139723
용담1동,태화연립 앞,제주특별자치도 제주시 남성로3길 9,33.5019336,126.5119617
용담1동,송월타올 북서쪽,제주특별자치도 제주시 서광로 149,33.5003110,126.5123943
용담2동,용연다리서측,제주특별자치도 제주시 용담2동 454-2,33.5149932,126.5136635
용담2동,제2한천교 앞,제주특별자치도 제주시 용두암길 58,33.5124399,126.5135612
용담2동,디어하우스 앞,제주특별자치도 제주시 흥운길 55-9 ,33.5137856,126.5122865
용담2동,서초교 후문,제주특별자치도 제주시 성화로6길 50,33.5112422,126.5106488
용담2동,헤어아트미용실 옆,제주특별자치도 제주시 용화로 37,33.5099503,126.5075064
용담2동,성화연립동측,제주특별자치도 제주시 성화로1길 5,33.5103746,126.5043557
용담2동,한울미용실 앞,제주특별자치도 제주시 용화로9길 14,33.5109078,126.5081222
용담2동,용화로 5길 부근,제주특별자치도 제주시 용화로5길 24,33.5120635,126.5067887
용담2동,할망곰탕 남측,제주특별자치도 제주시 용해로 65,33.5115118,126.5032945
용담2동,일진항공 부근,제주특별자치도 제주시 용마로 1,33.5134418,126.5055856
용담2동,현대2차아파트 남쪽,제주특별자치도 제주시 용마로2길 36,33.5140866,126.5077764
용담2동,주연상회 앞,제주특별자치도 제주시 용마로3길 11,33.5150775,126.5058571
용담2동,해안 빌라 부근,제주특별자치도 제주시 용마서2길 13,33.5146858,126.5045241
용담2동,용마게이볼장 부근,제주특별자치도 제주시 용마서1길 27,33.5159063,126.5050379
용담2동,레포츠공원주차장,제주특별자치도 제주시 용담3동 1071,33.5176762,126.4997439
용담2동,레포츠공원주차장,제주특별자치도 제주시 용담3동 1071,33.5176762,126.4997439
용담2동,어영마을회관 남측,제주특별자치도 제주시 서해안로 456-12,33.5183718,126.4891761
용담2동,용문로 20길 부근,제주특별자치도 제주시 용문로 158-3,33.5085724,126.5106839
용담2동,장원하이빌 뒤편,제주특별자치도 제주시 용문로18길 27,33.5057951,126.5107121
용담2동,시계바늘어린이집 앞,제주특별자치도 제주시 용원1길 18,33.5047721,126.5098682
용담2동,문화재 터 옆 주차장,제주특별자치도 제주시 용문로18길 53,33.5036696,126.5105153
용담2동,카프렌즈 옆,제주특별자치도 제주시 한천로 37,33.5022923,126.5094899
용담2동,용원길 19 부근,제주특별자치도 제주시 용원길 19,33.5034926,126.5083432
용담2동,신도리코 옆,제주특별자치도 제주시 한천로 22,33.5013531,126.5082666
용담2동,월성회관,제주특별자치도 제주시 월성로4길 54,33.4996456,126.5004066
용담2동,용담 수입차 정비소 부근,제주특별자치도 제주시 명신3길 5,33.4999762,126.5026246
용담2동,월성로 4길 54 부근,제주특별자치도 제주시 월성로4길 54,33.4996456,126.5004066
용담2동,월성로 4길 16 부근,제주특별자치도 제주시 월성로4길 16,33.5020835,126.5033929
용담2동,월성로 2길 3 부근,제주특별자치도 제주시 월성로2길 3,33.5033267,126.5038855
용담2동,용해로 147 부근,제주특별자치도 제주시 용해로 147,33.5048035,126.5069581
용담2동,정다운 식당 옆,제주특별자치도 제주시 용문로17길 6,33.5078776,126.5088322
용담2동,한라요양원 우측,제주특별자치도 제주시 용문로17길 25,33.5076482,126.5068829
용담2동,현대4차아파트 내,제주특별자치도 제주시 용담로1길 33,33.5157757,126.5068912
용담2동,용화로 10길 8 부근,제주특별자치도 제주시 용화로10길 8,33.5091230,126.5075420
용담2동,승진원룸 옆,제주특별자치도 제주시 용문로 157,33.5088388,126.5099069
용담2동,세종가든,제주특별자치도 제주시 용화로 6-9,33.5093770,126.5040237
용담2동,용문로 88 부근,제주특별자치도 제주시 용문로 88,33.5034193,126.5051899
용담2동,용담3동 2284-1 건너편,제주특별자치도 제주시 용담3동 2284-1,33.5190567,126.4947293
용담2동,복개천(탑마트) 주차장,제주특별자치도 제주시 용한로 3,33.5096779,126.5112913
용담2동,해원 횟집 부근,제주특별자치도 제주시 서해안로 687-1,33.5158409,126.5120710
용담2동,사대부고 남측,제주특별자치도 제주시 용담로 58,33.5126236,126.5088848
용담2동,영보맨션 가동 남측,제주특별자치도 제주시 용화로5길 7,33.5106128,126.5062631
용담2동,이어도횟집옆,제주특별자치도 제주시 서해안로 660,33.5162207,126.5076011
용담2동,삼영교통 앞,제주특별자치도 제주시 공항로1길 48,33.5041086,126.5008161
건입동,탑동공영주차장 앞,제주특별자치도 제주시 임항로 8,33.5164962,126.5252325
건입동,올댓제주 남측,제주특별자치도 제주시 중앙로1길 33,33.5162554,126.5283864
건입동,김밥천국 탑동본점 맞은편,제주특별자치도 제주시 서부두길 2,33.5167901,126.5278708
건입동,수협중앙회 제주어업정보통신국 맞은편,제주특별자치도 제주시 임항로 85,33.5175811,126.5320034
건입동,백록담주요소 북측,제주특별자치도 제주시 임항로 287,33.5151955,126.5387434
건입동,주민센터 뒤쪽,제주특별자치도 제주시 만덕로4길 10-1,33.5149136,126.5308643
건입동,노동의원 맞은편,제주특별자치도 제주시 만덕로3길 2,33.5148021,126.5321629
건입동,우일아파트 앞,제주특별자치도 제주시 만덕로3길 19,33.5161087,126.5332117
건입동,동초등학교 후문,제주특별자치도 제주시 연무정동2길 13,33.5146102,126.5337438
건입동,동초등학교 후문 동측사거리,제주특별자치도 제주시 연무정동길 19,33.5149885,126.5343738
건입동,현대아파트 상가 앞,제주특별자치도 제주시 연무정길 32,33.5164454,126.5352503
건입동,(구)출입국관리사무소뒤,제주특별자치도 제주시 사라봉9길 21,33.5161830,126.5393185
건입동,칠머리주차장,제주특별자치도 제주시 칠머리길 15-1,33.5180808,126.5356975
건입동,형제현수막 앞,제주특별자치도 제주시 연무정길 5,33.5168475,126.5376424
건입동,여상후문  건입동 1045-7옆,제주특별자치도 제주시 동문로 95,33.5140466,126.5368371
건입동,미듬하나로아파트 앞,제주특별자치도 제주시 임항로 286,33.5153992,126.5381711
건입동,신천지호텔 동측,제주특별자치도 제주시 동대북길 1,33.5177206,126.5381188
건입동,다이아나 호텔후문,제주특별자치도 제주시 사라봉7길 5,33.5175646,126.5398970
건입동,한도맨션 앞,제주특별자치도 제주시 임항로 235,33.5182449,126.5411740
건입동,사라봉 어린이공원,제주특별자치도 제주시 사라봉7길 14,33.5169056,126.5396242
건입동,광덕아파트 동측,제주특별자치도 제주시 사라봉1길 50,33.5148553,126.5411031
건입동,광덕아파트 동북측,제주특별자치도 제주시 사라봉1길 42,33.5151167,126.5411910
건입동,건화마을,제주특별자치도 제주시 건화길 26,33.5133631,126.5521062
건입동,항만119센터앞,제주특별자치도 제주시 임항로 146,33.5200555,126.5390674
건입동,금아빌라 서측  건입동 711,제주특별자치도 제주시 임항로 242,33.5186806,126.5402135
화북동,동마을회관앞,제주특별자치도 제주시 화북1동 1594-1,33.5246094,126.5673811
화북동,화북아파트옆,제주특별자치도 제주시 화북1동 1946-9,33.5223114,126.5667484
화북동,청풍맨션앞,제주특별자치도 제주시 화북1동 1936-7,33.5232410,126.5660032
화북동,청풍대앞,제주특별자치도 제주시 진남로 49,33.5234905,126.5653441
화북동,화북포구앞,제주특별자치도 제주시 금산5길 24-3,33.5250190,126.5641738
화북동,서마을해녀탈의장옆,제주특별자치도 제주시 금산5길 41,33.5262350,126.5638278
화북동,전원아파트옆,제주특별자치도 제주시 화북1동 4059-2,33.5240028,126.5632565
화북동,태고원옆,제주특별자치도 제주시 화북2동 5717-6,33.4874444,126.5602566
화북동,백향식당옆,제주특별자치도 제주시 화북1동 4129-4,33.5226978,126.5616775
화북동,화북농협뒤,제주특별자치도 제주시 진남로8길 2,33.5193029,126.5676013
화북동,화북교회밑,제주특별자치도 제주시 화북1동 1951-5,33.5220992,126.5652518
화북동,목마가든앞,제주특별자치도 제주시 곤을길 23,33.5230686,126.5595745
화북동,화북주민센터북측,제주특별자치도 제주시 화북1동 1976-3,33.5205441,126.5651181
화북동,대원주택앞,제주특별자치도 제주시 화북1동 1984-2,33.5192595,126.5646053
화북동,망동산앞,제주특별자치도 제주시 진동로5길 9,33.5212039,126.5641555
화북동,삼다연립앞,제주특별자치도 제주시 화북1동 1955-15,33.5210240,126.5632674
화북동,황룡주택앞,제주특별자치도 제주시 화북1동 1930-4,33.5222793,126.5630492
화북동,문화주택입구,제주특별자치도 제주시 화북2동 4946,33.5129885,126.5525982
화북동,경동택배밑,제주특별자치도 제주시 거로길 1,33.5143506,126.5566420
화북동,썬빌라앞,제주특별자치도 제주시 거로길 37,33.5126343,126.5586325
화북동,등돌거리,제주특별자치도 제주시 화북2동 4987-6,33.5116934,126.5586147
화북동,화북1동 2127 내 공원,제주특별자치도 제주시 선반로 30,33.5148259,126.5611392
화북동,삼다유통앞,제주특별자치도 제주시 거로남3길 22,33.5106558,126.5609855
화북동, 거로마을 입구,제주특별자치도 제주시 화북2동 3350-6,33.5083192,126.5607476
화북동,부흥주택앞,제주특별자치도 제주시 거로남4길 19-8,33.5081988,126.5623565
화북동,마을회관앞,제주특별자치도 제주시 황사평6길 73,33.4933780,126.5609148
화북동,화북주공소방소뒤,제주특별자치도 제주시 화북1동 11-7,33.5198231,126.5734844
화북동,동녘경로당앞,제주특별자치도 제주시 동화로1길 45-22,33.5183685,126.5783777
화북동,동화초공원앞,제주특별자치도 제주시 화북1동 14-1,33.5179124,126.5766515
화북동,농협선과장앞,제주특별자치도 제주시 화북2동 2646-9,33.5033283,126.5678681
화북동,황금에스티앞,제주특별자치도 제주시 화북1동 4733-3,33.5146339,126.5584777
화북동,에스에이치유통 건너편,제주특별자치도 제주시 진동로 48,33.5232755,126.5676818
화북동,원두교앞,제주특별자치도 제주시 동제원길 41,33.5188694,126.5592316
화북동,억수식당옆,제주특별자치도 제주시 화북1동 1966-16,33.5213118,126.5666755
화북동,해신사옆,제주특별자치도 제주시 화북1동 1619-8,33.5245667,126.5659351
화북동,장원그린빌앞,제주특별자치도 제주시 거로서길 15,33.5127666,126.5559003
화북동,삼화초 북측공원앞,제주특별자치도 제주시 화삼북로4길 10,33.5168480,126.5774450
화북동,화북동주민센터옆,제주특별자치도 제주시 진남로6길 17,33.5203991,126.5654278
화북동,화북성당앞,제주특별자치도 제주시 청풍남8길 12-1,33.5181555,126.5702973
화북동,황사평진입다리옆,제주특별자치도 제주시 화북2동 2951-1,33.4945894,126.5639062
화북동,금산마을회관북측,제주특별자치도 제주시 화북1동 4301-4,33.5250950,126.5624821
화북동,화북초후문,제주특별자치도 제주시 진서로 12,33.5198498,126.5635584
화북동,SK LPG앞,제주특별자치도 제주시 화북2동 4841,33.5119253,126.5501575
화북동,세인트빌앞,제주특별자치도 제주시 선반남2길 30-9,33.5116365,126.5625019
화북동,삼성전자앞,제주특별자치도 제주시 선반남2길 1,33.5122596,126.5597279
화북동,주림빌라트앞,제주특별자치도 제주시 청풍남4길 13,33.5175001,126.5657088
화북동,문제요 옆,제주특별자치도 제주시 화북1동 2034-3,33.5185408,126.5668638
화북동,국수사랑옆,제주특별자치도 제주시 화북1동 1119-1,33.5191583,126.5709627
화북동,무지개마트뒤,제주특별자치도 제주시 화삼로 17,33.5144275,126.5748668
화북동,황사평진입도로옆,제주특별자치도 제주시 화북2동 3141-1,33.5013649,126.5618667
화북동,취락구조입구,제주특별자치도 제주시 화북2동 3021-3,33.4957553,126.5619573
화북동,애덕의집앞,제주특별자치도 제주시 기와5길 87,33.4901385,126.5580819
화북동,거로운동장입구,제주특별자치도 제주시 거로남8길 23,33.5097036,126.5634530
삼양동,대유아파트 북측,제주특별자치도 제주시 원당로15길 32,33.5309796,126.5917420
삼양동,한전아파트 106동 북측,제주특별자치도 제주시 선사로6길 67,33.5280024,126.5913439
삼양동,삼양초등학교 동측 골목,제주특별자치도 제주시 삼양2동 2181-14,33.5208539,126.5869823
삼양동,마을금고 남측 주차장,제주특별자치도 제주시 삼양1동 1628-7,33.5268510,126.5905011
삼양동,삼양1동마을회관 남측 블록,제주특별자치도 제주시 선사로2길 50,33.5255063,126.5906205
삼양동,힘찬어린이집 북쪽,제주특별자치도 제주시 삼양1동 1521-36,33.5240878,126.5901216
삼양동,신도그린빌라 북쪽,제주특별자치도 제주시 원당로 17-1,33.5229611,126.5886669
삼양동,삼양해수사우나 동측 주차장,제주특별자치도 제주시 삼양1동 1657-8,33.5249479,126.5868561
삼양동,24시편의점 북측,제주특별자치도 제주시 삼양2동 1953,33.5246525,126.5842872
삼양동,한양아파트 옆 공원,제주특별자치도 제주시 삼양2동 2179-10,33.5202098,126.5839082
삼양동,에이치마트 북쪽사거리,제주특별자치도 제주시 삼양2동 2130-1,33.5221057,126.5831659
삼양동,삼양 제2펌프장 남측 공원,제주특별자치도 제주시 삼양2동 2100-2,33.5242104,126.5819563
삼양동,삼양3동 과물 옆,제주특별자치도 제주시 삼양3동 2650-3,33.5252576,126.5740901
삼양동,대일아파트 인근 어린이공원,제주특별자치도 제주시 삼양2동 2154-1,33.5200670,126.5800769
삼양동,안평식당 동측 주차장,제주특별자치도 제주시 삼양2동 2133-5,33.5220797,126.5845333
삼양동,삼양3동 마을회관 근처,제주특별자치도 제주시 벌랑길 71,33.5266792,126.5761619
삼양동,한국교통안전공단 제주검사소 동쪽,제주특별자치도 제주시 도련2동 568-18,33.5144633,126.5897552
삼양동,도련1동[서] 버스정류소 뒤,제주특별자치도 제주시 도련길 1,33.5092135,126.5895206
삼양동,흥진빌라 북쪽,제주특별자치도 제주시 도련3길 37,33.5101565,126.5859003
삼양동,도련1동마을회관 옆,제주특별자치도 제주시 도련안길 46,33.5090013,126.5845333
삼양동,삼양 제2펌프장 북측,제주특별자치도 제주시 삼양2동 2009-1,33.5245933,126.5817397
삼양동,도련1동 마을회관 서측,제주특별자치도 제주시 도련1동 2238-3,33.5086601,126.5826012
삼양동,삼양3수원지 옆,제주특별자치도 제주시 삼양1동 1911-4,33.5313864,126.5914892
삼양동,대유아파트 남쪽 공영주차장 안,제주특별자치도 제주시 삼양1동 1579-1,33.5294808,126.5934887
삼양동,빨래터 동측,제주특별자치도 제주시 삼양1동 1939-5,33.5296074,126.5890708
삼양동,한사랑빌라 앞,제주특별자치도 제주시 일주동로 453,33.5218541,126.5936306
삼양동,검문소 서측 일주도로변,제주특별자치도 제주시 삼양1동 1313-13,33.5213476,126.5965694
삼양동,한국농어촌공사 남측,제주특별자치도 제주시 선사로 12,33.5225774,126.5872486
삼양동,선사한의원 뒤편,제주특별자치도 제주시 삼양2동 2124-7,33.5225555,126.5862132
삼양동,둠벵이교 동측,제주특별자치도 제주시 삼양3동 2446-11,33.5244275,126.5796869
삼양동,예지원어린이집 남측,제주특별자치도 제주시 삼양3동 2536-2,33.5244455,126.5766671
삼양동,도련사거리 씨유 건너편 골목,제주특별자치도 제주시 도련2동 581-1,33.5157535,126.5894427
삼양동,제일일출아파트 입구,제주특별자치도 제주시 매촌4길 20,33.5148549,126.5922020
삼양동,한정빌라 앞,제주특별자치도 제주시 도련2동 454-2,33.5145199,126.5927219
삼양동,도련별장맨션 인근,제주특별자치도 제주시 도련1동 1740-1,33.5090344,126.5903817
삼양동,선과장 옆,제주특별자치도 제주시 도련6길 1,33.5073555,126.5827333
삼양동,그린나래어린이집 서측,제주특별자치도 제주시 도련1동 2746,33.5071874,126.5798903
삼양동,홍익보육원 앞 도로변,제주특별자치도 제주시 화삼로 145,33.5167775,126.5856655
삼양동,도련주공아파트 후문 부근,제주특별자치도 제주시 도련1동 1640-2,33.5076410,126.5878276
삼양동,삼화지구 서남쪽,제주특별자치도 제주시 도련1동 1983-5,33.5125568,126.5782034
삼양동,거로목공소 옆,제주특별자치도 제주시 도련1동 2205-1,33.5109051,126.5779173
삼양동,도련1동 정수장 입구,제주특별자치도 제주시 도련1동 1035-1,33.5012872,126.5941885
삼양동,정효원,제주특별자치도 제주시 거로남10길 132-14,33.5067484,126.5748726
봉개동,대기원룸 옆,제주특별자치도 제주시 봉개동 1811-2,33.4919337,126.5921400
봉개동,봉아름주유소 옆,제주특별자치도 제주시 봉개동 2428-3,33.4919480,126.5908544
봉개동,갤럭시타운 남측,제주특별자치도 제주시 봉개동 2015-9,33.4883093,126.5936396
봉개동,실과바늘수선 앞,제주특별자치도 제주시 봉개동 2084-3,33.4877789,126.5967308
봉개동,용강마을회관 북측,제주특별자치도 제주시 용강동 1538-1,33.4778396,126.5861843
봉개동,용강동마을회관 옆,제주특별자치도 제주시 용강동 1306-4,33.4766229,126.5858308
봉개동,명도암버스정류장 옆 명도암마을 삼거리,제주특별자치도 제주시 봉개동 418-4,33.4705231,126.6109692
봉개동,㈜현우전력(사장교 옆),제주특별자치도 제주시 회천동 2177-3,33.4987660,126.6087015
봉개동,동회천마을 진입로(회천동 1277 앞) 입구,제주특별자치도 제주시 동회천길 11,33.5043272,126.6146381
봉개동,26번 버스회차지 앞,제주특별자치도 제주시 봉개동 1552-7,33.4890143,126.5985595
봉개동,공주네 국수 앞,제주특별자치도 제주시 봉개동 1819-18,33.4914431,126.5938350
봉개동,봉개원룸 서측,제주특별자치도 제주시 봉개동 2448-11,33.4909857,126.5892356
봉개동,손맛식당 옆,제주특별자치도 제주시 봉개동 609-2,33.4841218,126.6038666
봉개동,안국사 버스정류장 옆,제주특별자치도 제주시 봉개동 297-4,33.4684638,126.6112737
봉개동,뒷슬빌라 가동 앞,제주특별자치도 제주시 봉개북3길 10,33.4908459,126.5960688
봉개동,은혜마을 진입로,제주특별자치도 제주시 봉개동 227-39,33.4653146,126.6154289
봉개동,발트하임빌라 앞,제주특별자치도 제주시 봉개동 1494-2,33.4919941,126.6015163
봉개동,번영로 용마가든 옆,제주특별자치도 제주시 봉개동 1353,33.4873020,126.5996375
봉개동,봉개교회 출입구,제주특별자치도 제주시 번영로 561-8,33.4879765,126.6015132
봉개동,참살이 체험농장 입구,제주특별자치도 제주시 명림로 268-69,33.4617509,126.6076381
봉개동,동회천 버스정류장 남측,제주특별자치도 제주시 회천동 1315-1,33.5037718,126.6160329
봉개동,한짓골 하우스 앞,제주특별자치도 제주시 번영로 407,33.4945985,126.5869240
봉개동,ON하우스 앞,제주특별자치도 제주시 도련1동 1229-3,33.4951244,126.5938327
아라동,아라천주교구 앞,제주특별자치도 제주시 아봉로 28,33.4768487,126.5469680
아라동,아라1동 6128-5(아이파크서남측),제주특별자치도 제주시 인다12길 41,33.4735601,126.5501399
아라동,제주대학교 정문 동측,제주특별자치도 제주시 제주대학로 115,33.4604047,126.5622772
아라동,첨단과학단지 다음 맞은편 블록,제주특별자치도 제주시 첨단로7길 11,33.4496968,126.5731353
아라동,춘강 맞은편,제주특별자치도 제주시 516로 3120-1,33.4526126,126.5533027
아라동,삼광사 앞,제주특별자치도 제주시 아봉로 279-15,33.4731549,126.5707253
아라동,아라마트,제주특별자치도 제주시 아연로 531,33.4776788,126.5359775
아라동,금월길 90-1 (금천마을회관 앞),제주특별자치도 제주시 금월길 90-1,33.4808440,126.5531989
아라동,나나어린이집 서측,제주특별자치도 제주시 월두2길 58,33.4853007,126.5488038
